Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39
MA0101202503A0018251,씨유영등포이가점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560535,영등포동,1156010300,영등포동2가,1156010300100940035,1,대지,94,35,서울특별시 영등포구 영등포동2가 94-35,115603118010,서울특별시 영등포구 버드나루로,25,,1156010300100940035034470,상옥빌딩,서울특별시 영등포구 버드나루로 25,150901,07253,,1,,126.912104704277,37.5210406778997
MA0101202503A0006534,씨유당산리버파크점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560560,당산2동,1156011400,당산동4가,1156011400100650000,1,대지,65,,서울특별시 영등포구 당산동4가 65,115604154115,서울특별시 영등포구 당산로37길,7,,1156011400100650000027861,,서울특별시 영등포구 당산로37길 7,150806,07219,,1,,126.897443729921,37.529633425431
MA0101202502A0112235,이마트24여의도파크점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100170000,1,대지,17,,서울특별시 영등포구 여의도동 17,115602118002,서울특별시 영등포구 의사당대로,38,,1156011000100170000031660,여의도더샵아일랜드파크,서울특별시 영등포구 의사당대로 38,150916,07236,101,1,,126.91913624657,37.5253074424508
MA0101202502A0059867,씨유영등포아델포레점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560700,대림1동,1156013300,대림동,1156013300111270000,1,대지,1127,,서울특별시 영등포구 대림동 1127,115603118014,서울특별시 영등포구 신길로,29,,1156013300109170049005100,E편한세상영등포아델포레,서울특별시 영등포구 신길로 29,150071,07440,,1,,126.90611987956,37.4945104964147
MA0101202505A0030088,씨유신길,센터점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560630,신길1동,1156013200,신길동,1156013200104650019,1,대지,465,19,서울특별시 영등포구 신길동 465-19,115604154752,서울특별시 영등포구 영등포로84길,34,,1156013200104650019018098,,서울특별시 영등포구 영등포로84길 34,150853,07356,,,,126.9218783025,37.5102715448509
MA0106202201A1581823,GS25대림춘혜점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560720,대림3동,1156013300,대림동,1156013300107790008,1,대지,779,8,서울특별시 영등포구 대림동 779-8,115604154180,서울특별시 영등포구 대림로39길,3,,1156013300107790008002248,,서울특별시 영등포구 대림로39길 3,150816,07378,,,,126.897190018353,37.5001613813631
MA0106202508A1800350,씨유신길밤동산점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560630,신길1동,1156013200,신길동,1156013200100090053,1,대지,9,53,서울특별시 영등포구 신길동 9-53,115604154683,서울특별시 영등포구 여의대방로61길,36,,1156013200100090053019016,,서울특별시 영등포구 여의대방로61길 36,150837,07319,,,,126.922698551699,37.5155249374554
MA0106202201A2177792,GS25양평한신,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560620,양평2동,1156012900,양평동5가,1156012900100700003,1,대지,70,3,서울특별시 영등포구 양평동5가 70-3,115604154625,서울특별시 영등포구 양평로24길,8,,1156012900100700003020561,,서울특별시 영등포구 양평로24길 8,150105,07205,,,,126.893232851163,37.5391712885567
MA0106202506A1588597,씨유(CU)영등포디벨리움점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560550,당산1동,1156011300,당산동3가,1156011300100060003,1,대지,6,3,서울특별시 영등포구 당산동3가 6-3,115603118016,서울특별시 영등포구 양산로,141,,1156011300100060003030960,,서울특별시 영등포구 양산로 141,150802,07258,,,,126.898797853297,37.5238411528219
MA0106202406A1650580,GS25영등포유윈시티점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560535,영등포동,1156010800,영등포동7가,1156010800100630018,1,대지,63,18,서울특별시 영등포구 영등포동7가 63-18,115602005008,서울특별시 영등포구 국회대로,632,,1156010800100630018033578,,서울특별시 영등포구 국회대로 632,150030,07245,,,,126.904180653461,37.5253863559982
MA0106202406A0631712,GS25S9샛강역점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100050006,1,대지,5,6,서울특별시 영등포구 여의도동 5-6,115602118002,서울특별시 영등포구 의사당대로,166,,1156011000100050006000001,,서울특별시 영등포구 의사당대로 166,150913,07324,,,,126.929077081951,37.516628163941
MA0106202307A0131595,GS25신길,그린점,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560515,영등포본동,1156013200,신길동,1156013200100490001,1,대지,49,1,서울특별시 영등포구 신길동 49-1,115604154735,서울특별시 영등포구 영등포로62길,8,,1156013200100490001016523,,서울특별시 영등포구 영등포로62길 8,150838,07309,,,,126.916760423102,37.5152506008953
MA0106202303A2209535,세븐일레븐여의도공원점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100020000,1,대지,2,,서울특별시 영등포구 여의도동 2,115603118018,서울특별시 영등포구 여의공원로,68,,1156011000100020000000003,,서울특별시 영등포구 여의공원로 68,150010,07243,,,,126.92229095813,37.5268052234685
MA0106202303A2228432,GS25여의더하우스,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100170009,1,대지,17,9,서울특별시 영등포구 여의도동 17-9,115602118002,서울특별시 영등포구 의사당대로,26,,1156011000100170009031183,,서울특별시 영등포구 의사당대로 26,150874,07236,,,,126.918105445019,37.5265320948017
MA0106202301A0422337,GS25여의도IFC몰,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100230000,1,대지,23,,서울특별시 영등포구 여의도동 23,115603118002,서울특별시 영등포구 국제금융로,10,,1156011000100230000000001,,서울특별시 영등포구 국제금융로 10,150945,07326,,,,126.924883260731,37.5251850971787
MA0106202406A2232106,GS25S9여의도역점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100020006,1,대지,2,6,서울특별시 영등포구 여의도동 2-6,115602118002,서울특별시 영등포구 의사당대로,101,,1156011000100020006000001,,서울특별시 영등포구 의사당대로 101,150010,07327,,,,126.923970255956,37.5219048645257
MA0106202302A2221408,세븐일레븐여의도공원점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100020000,1,대지,2,,서울특별시 영등포구 여의도동 2,115603118018,서울특별시 영등포구 여의공원로,68,,1156011000100020000000003,,서울특별시 영등포구 여의공원로 68,150010,07243,,,,126.92229095813,37.5268052234685
MA0106202409A0346180,세븐일레븐한강르네상스양화,1호점,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560560,당산2동,1156011700,당산동,1156011700100950001,1,대지,95,1,서울특별시 영등포구 당산동 95-1,115604859648,서울특별시 영등포구 한강남자전거길,1203,,1156011700100950001000001,,서울특별시 영등포구 한강남자전거길 1203,150040,07231,,,,126.904074343821,37.5377299830009
MA0106202506A0081409,GS25 도림세종,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560585,도림동,1156011800,도림동,1156011800100760024,1,대지,76,24,서울특별시 영등포구 도림동 76-24,115603118006,서울특별시 영등포구 도신로,145,,1156011800100760024026654,,서울특별시 영등포구 도신로 145,150829,07368,,,,126.907661716477,37.5096846441953
MA0106202507A1935694,GS25 문래미원,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560605,문래동,1156012400,문래동6가,1156012400100540000,1,대지,54,,서울특별시 영등포구 문래동6가 54,115603118008,서울특별시 영등포구 문래로,38,,1156012400100540000022291,미원아파트,서울특별시 영등포구 문래로 38,150096,07282,,,,126.886155883436,37.5202436545782
MA0106202506A0424615,GS25 대림전국,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560720,대림3동,1156013300,대림동,1156013300106920000,1,대지,692,,서울특별시 영등포구 대림동 692,115603118027,서울특별시 영등포구 대림로,192,,1156013300106920000000858,,서울특별시 영등포구 대림로 192,150813,07410,,,,126.898900563727,37.4980184636184
MA0106202406A0197401,GS25S신풍역점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560680,신길6동,1156013200,신길동,1156013200135990000,1,대지,3599,,서울특별시 영등포구 신길동 3599,115603118015,서울특별시 영등포구 신풍로,27,,1156013200135760001000001,,서울특별시 영등포구 신풍로 27,150858,07393,,,,126.909844822094,37.5001176565953
MA0106202311A2120519,GS25강서타워,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560605,문래동,1156012400,문래동6가,1156012400100100000,1,대지,10,,서울특별시 영등포구 문래동6가 10,115603005074,서울특별시 영등포구 선유로,75,,1156012400100100000023280,,서울특별시 영등포구 선유로 75,150944,07280,,,,126.88903960161,37.5208140305289
MA0106202406A0987945,GS25도림,제일점,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560585,도림동,1156011800,도림동,1156011800102510008,1,대지,251,8,서울특별시 영등포구 도림동 251-8,115603118006,서울특별시 영등포구 도신로,69,,1156011800102510008025975,,서울특별시 영등포구 도신로 69,150833,07374,,,,126.900076877374,37.5063447546576
MA0106202507A1381556,씨유L영등포지사8층점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560535,영등포동,1156010400,영등포동3가,1156010400100180000,1,대지,18,,서울특별시 영등포구 영등포동3가 18,115604154817,서울특별시 영등포구 영중로8길,14,,1156010400100180000035366,,서울특별시 영등포구 영중로8길 14,150030,07302,,,,126.907017793334,37.5181806038293
MA0106202411A0484297,GS25영등포우신점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560650,신길3동,1156013200,신길동,1156013200102200035,1,대지,220,35,서울특별시 영등포구 신길동 220-35,115603118014,서울특별시 영등포구 신길로,205,,1156013200102200035000113,,서울특별시 영등포구 신길로 205,150053,07385,,,,126.910228391592,37.5103443558706
MA0106202201A2136213,GS25여의태흥점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100170003,1,대지,17,3,서울특별시 영등포구 여의도동 17-3,115602118002,서울특별시 영등포구 의사당대로,8,,1156011000100170003031045,,서울특별시 영등포구 의사당대로 8,150874,07236,,,,126.916904782729,37.5278737487068
MA0106202201A0056511,코레일유통경인지사,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560690,신길7동,1156013200,신길동,1156013200113680003,1,대지,1368,3,서울특별시 영등포구 신길동 1368-3,115603118028,서울특별시 영등포구 여의대방로,300,,1156013200113680003000005,,서울특별시 영등포구 여의대방로 300,150855,07319,,,,126.926309016366,37.5133287960711
MA0106202201A1394581,GS25영등포흥국점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560535,영등포동,1156010300,영등포동2가,1156010300100940151,1,대지,94,151,서울특별시 영등포구 영등포동2가 94-151,115604154423,서울특별시 영등포구 버드나루로2길,7,,1156010300100940151034451,,서울특별시 영등포구 버드나루로2길 7,150983,07254,,,,126.913382995114,37.5210236022118
MA0106202201A2024519,GS25문래동국점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560605,문래동,1156012100,문래동3가,1156012100100840002,1,대지,84,2,서울특별시 영등포구 문래동3가 84-2,115603005074,서울특별시 영등포구 선유로,76,,1156012100100840002024838,,서울특별시 영등포구 선유로 76,150836,07294,,,,126.889910870187,37.5206526653894
MA0106202201A0123502,씨유여의도KBS점,,G2,소매,G204,종합 소매,G20405,편의점,G47121,슈퍼마켓,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100180000,1,대지,18,,서울특별시 영등포구 여의도동 18,115603118018,서울특별시 영등포구 여의공원로,13,,1156011000100180000031200,,서울특별시 영등포구 여의공원로 13,150790,07235,,,,126.916714572678,37.5259725010096
